EEBO,Author
99837755,"Bandello
21613819,"Bandello
99847907,"Brooke
99845065,"Huggarde
99854003,"Huggarde
99854282,"Holbrooke
34382662,"Holinshed
99852150,"Verstegan
99840198,"Banister
99842649,"Banister
99839892,"Holland
99839879,"Holland
99852155,"Holland
99854027,"Holland
99839884,"Churchman
99836614,"Banister
99841916,"Holme
99845066,"Holte
99845101,"Alcock
99839911,"Holyday
99839914,"Fowldes
99854447,"Passe
99844235,Homer.
99844235,Hall
99854441,Homer.
99854441,Chapman
99841881,Homer.
99841881,Chapman
99853443,Homer.
99853443,Chapman
99845650,"Cranmer
99841883,"Jewel
99853106,"Honorius
99839929,"Hooker
99856236,"Hooker
99856234,"Hooker
99856237,"Hooker
99856107,"Hooker
99856238,"Hooker
99839933,"Hooker
99855870,"Hooker
99839939,"Hooper
99857189,"Hooper
99839935,"Hooper
99839940,"Hooper
99839941,"Hooper
99848312,"Hooper
99845118,"Hooper
99851769,"Hooper
99853062,"Hooper
99854086,"Hooper
99845125,"Hooper
99850082,"Barbour
99839960,Horace.
99839960,Drant
24578576,Horace.
24578576,Evans
99839968,Horace.
99839968,Drant
99839973,"Horne
99856320,"Horne
99856110,"Horne
99851433,"Hortop
99836612,"Barckley
99840211,"Pius II
99839981,"Hotman
99840213,"Barclay
99840216,"Barclay
99836270,"England and Wales
99842123,"Surrey
99898426,"Arundel
99839986,"Norton
99854377,"Howell
99853352,"Howell
99848525,"Howell
99848528,"Howell
99853424,"Howell
99851774,"Hozjusz
99854010,"Huarte
99853353,"Hubbock
99839996,"Hubert
23813613,"Hubert
99840011,"Hubert
99851775,"Hudson
99840015,"Hughes
99835837,"Hughes
99840024,"Hughes
99849463,"Hugh
99842689,"Hugo
99854453,"Huloet
99842044,"Hume
99854011,"Hume
99854012,"Hume
99853378,"Hume
99856325,"Hume
99842039,"Hume
99840026,"Hume
99840027,"Hume
99849326,"Hume
99849363,"Hume
99854292,"Hume
99847625,"Hume
99854349,"Hume
99840223,"Coeffeteau
99854020,"Hunnis
99841993,"Hunnis
23816035,"Hunnis
99836629,"Barclay
99850957,"Gordon
99850955,"Gordon
99853357,"Gordon
99853358,"Gordon
99849464,"Gordon
99840048,"Berners
99851968,"Aylett
99850458,"Adamson
99842037,"Hurault
23816392,"Hutchins
99840064,"Hutchinson
99840063,"Hutchinson
99840068,"Hutten
99840069,"Hutten
99840071,"Hutton
99841896,"Hutton
99853450,"Barclay
99840072,"Hutton
99856956,"Hutton
99836645,"Barclay
99842200,"Hilton
99857448,"Hilton
99840751,"A. I.
99841978,"H. I.
99840231,"Barclay
99856959,"T. I.
99844731,"T. I.
99846830,"Sargy
29626248,Catholic Church. Pope (1513-1521 : Leo X)
99839610,Catholic Church. aut
99850631,Augustinians.
99852555,"Confraternity of St. John (Beverley
99849810,Augustinians.
99849810,Catholic Church. aut
99842462,"Guild of Our Lady of Scala Coeli (Boston
23066740,Catholic Church. Pope (1484-1492 : Innocent VIII)
99845763,"Franciscan Convent (Ipswich
99843826,"Hospital of St. Katherine (Lincoln
99847395,"St. Thomas's Hospital (London
99839449,Catholic Church. aut
29630610,Catholic Church. Pope (1513-1521 : Leo X)
99837691,Orden de Santiago.
99837691,Catholic Church. aut
33143183,Catholic Church. Pope (1513-1521 : Leo X)
99846832,"Hospital of the Holy Ghost (Rome
99856039,Catholic Church. aut
99839554,Basilica di San Pietro in Vaticano.
99839554,Catholic Church. aut
99845740,Hereford Cathedral. Porch and Chantry Chapel.
99845740,Wolsey
99836674,"Barclay
99843122,"Knollys
99841980,"Innocent III
99857511,Catholic Church. Pope (1484-1492 : Innocent VIII)
99857511,Innocent VIII
99839445,"Alexis
99837153,"Scott
33151057,England and Wales. Army.
33151057,Falkland
99843133,England and Wales. Army.
99843133,Essex
29681378,"Smyth
99840230,"Barker
99836711,Ireland. Lord Deputy (1622-1629 : Falkland)
99836711,Falkland
99850549,"Barker
33150856,Ireland. Lords Justices and Council.
33150856,Falkland
99856881,"Barker
99850542,"Barker
99850541,"Barker
33142581,Church of Ireland. Province of Dublin. Archbishop (1619- 1660 : Bulkeley)
99855943,"Isidore
23070342,Isocrates.
23070342,Elyot
99854054,"Barksted
99852490,"Barksted
99837162,"Jackson
99835987,"Jackson
99843141,"Jackson
99843142,"Jackson
99837176,"Jackson
99839093,"Jackson
99843145,"Jackson
99843146,"Jackson
23070706,"Jackson
99843148,"Jackson
99843149,"Jackson
99843179,"Jackson
99843182,"Jackson
99843185,"Jackson
99843186,"Jackson
99843189,"Jackson
99843190,"Jackson
99843191,"Jackson
99843196,"Jackson
99843199,"Jackson
99844751,"James I
99843273,"James I
99843307,"James I
99844758,"James I
23072666,"James I
99850012,"Barlow
99843166,"Middleton
99851600,"Barlow
22044916,"James I
99850016,"Barlow
99850018,"Barlow
99836689,"Barlow
99843887,"James
99836691,"Barlow
99843402,"James
99854534,"James
99855407,"James
99843388,"James
20179929,"Barlow
99843392,"James
99836724,"Barlow
99843531,"Skelton
23084831,"Danyel
99844787,"Jeninges
99836725,"Barlow
99843400,"Jerome
99836518,"Winter
99836702,"Barlow
99853889,"Jerome
99843442,"Etherington
99844802,"Bramis
99839103,France. Parlement (Paris)
99839103,UniversitÃ© de Paris. FacultÃ© de thÃ©ologie. aut
99840228,"Barlow
99836777,"Barlow
99843428,"Burton
99849375,"Barlow
99842182,"H. B.
99855626,"Joye
99836776,"Barlow
99843459,"Jewel
99836896,"Jewel
38160604,"Jewel
99843457,"Jewel
99847440,"Jewel
22047920,"Jewel
99847526,"Jewel
99898825,"Jewel
99846148,"Barlow
99838951,"Jewel
99843502,"Jewel
99843477,"Jewel
99845180,"Barlow
99851500,"Barlow
99836871,"Barlow
99843468,"Jobson
99900375,"Jocelin
99842489,"Jocelin
99841501,"Lansperger
99839467,"John Chrysostom
99843507,"John Chrysostom
99842112,"Shakespeare
99840799,"Jean
99844826,"Barnes
34387218,"John
99843510,"John XXI
99836198,"Casimir
99857380,"Barnes
99854642,"Johnson
99852449,"Johnson
99839471,"Johnson
99843527,"Johnson
99849621,"Barnes
99854652,"Rogers
99854319,"Johnson
99842272,"Johnson
99844822,"Johnson
99844815,"Johnson
99837192,"Johnson
99841311,"Johnson
99900538,"Johnson
99856277,"Johnson
99853992,"Barnes
99844843,"Johnson
23090448,"Johnson
99854540,"Johnson
99843152,"Johnson
99843530,"Johnson
22924007,"Johnson
99843155,"Johnson
99836895,"Johnson
99844844,"Johnson
99843101,"Johnson
23822846,"Johnstoun
99855656,"Jonas
99843546,"Jones
99843551,"Jones
99854656,"Jones
99857170,"Jones
99855217,"Jones
99843552,"Jones
99847631,"Jones
99843161,"Jones
99843555,"Jones
99854657,"Jones
99847709,"Jonson
24183010,"Jonson
99845007,"Jonson
99844829,"Jonson
99844834,"Jonson
99843561,"Jonson
99844883,"Jonson
99844871,"Jonson
99845011,"Jonson
99844875,"Jonson
99843610,"Jonson
99844878,"Jonson
99844879,"Jonson
99844880,"Jonson
99844885,"Jonson
99844847,"Jonson
99844887,"Jonson
99843567,"Jordan
99849622,"Barnfield
99847860,"Josephus
99854583,"Mure
99855664,"Joye
99840712,"Joye
99855668,"Joye
99843597,"Joye
99839535,"Joye
99843639,"Joye
99839547,"Joye
99839548,"Joye
99840480,"Joye
99838100,"Juan de Santa MarÃ­a
99844891,"Plautus
99843662,"Demetrius
99839557,"Andrelini
99840226,"Barnfield
33143214,"Barnfield
99847182,"Breton
99843656,Juvenal.
99843656,Barksted
20072029,F. K.
99839698,"Keckermann
99851971,"Adamson
33143343,"Kellicke
99844895,"Kellwaye
99855882,"Kelton
99844886,"Kelton
99840481,"Kempe
99854870,"Kempe
99843684,"Kendall
99855038,"Kendricke
99844927,"Kennedy
99855041,"Kennedy
99843689,"Ker
99847521,"Kethe
99843129,"Kethe
99842378,"Kethe
99842045,"Kethe
99836865,"Baron
99843692,"Killigrew
99836863,"Baron
99843709,"King
99843713,"King
99843719,"King
99843720,"King
99843717,"King
99843723,"King
99843721,"King
99842276,"King
99843735,"King
99843738,"King
99842278,"King
99843725,"King
99843746,"King
99842702,"King
99842562,"Barret
99845003,"Kirbye
99844930,"Naogeorg
99844932,"Kirke
99850025,"Barry
99854871,"Kittowe
99843777,"Kemp
99856960,"Knell
23097197,"Knell
99856422,"Knell
99855221,"Knell
99855047,"Knevet
99843849,"Knevet
99844934,"Knevet
22145372,"Borri
99842544,"Knight
99843789,"Knight
99836867,"Barriffe
99839576,"Bourbon
99848134,"Knolles
99843792,"Markham
99842054,"Knox
99836868,"Barriffe
99843811,"Knox
99842428,"Knox
99842430,"Knox
99842547,"Knox
99843816,"Knox
99843818,"Knox
99857081,"Knox
99843827,"Knox
99847967,"Barrough
99844935,"Kyd
99855507,"Kyd
99856424,"Kyttes
99843854,"Loe
99855881,"Lacy
99843868,"Belloy
99843873,"La Marche
99847184,"Barrow
99898425,"Barrow
99837048,"Barrow
99839574,"Lambert
99856425,"Agnello
24602317,"Laneham
99844973,"Lane
99844974,"Lanfranco
99836282,"Adrichem
99843892,"Fancan
99844976,"Langton
99856334,"Langton
99856121,"La Noue
99843918,"La Noue
99843927,"Lanquet
20181335,"Barrow
99840237,"Barrow
99844985,"La PerriÃ¨re
99843924,"La Primaudaye
99843958,"La Primaudaye
99848382,"La Primaudaye
99844026,"Ramus
99857567,"Barrow
99843996,"Ramus
20229135,"Chandieu
99842012,"La Sale
24251286,"Barrow
99844005,"Lathum
99843957,"Latimer
34387282,"Latimer
99843992,"Latimer
99842685,"Barry
22928419,"Latimer
99843940,"Latimer
99843942,"Latimer
99856648,"La Tour Landry
99848401,"Laud
99837702,"Laud
99840611,"Laud
99844006,"Laud
99838640,"Laud
99844007,"Laud
99838641,"Laud
99844015,"Theophilus
99838645,"Capilupi
99845002,"Lauder
99845005,"Lauder
99845039,"LaudonniÃ¨re
99849243,"ThÃ©mines
99848284,"Barleti
99844027,"Lavater
99844028,"Lavater
99844041,"Lavater
23846437,"Lawson
99837366,"Barthlet
99846511,"Drayton
99836117,"Leech
99844048,"Leech
99844053,"Leech
22425999,"Leech
99844948,"LefÃ¨vre
99842337,"Bartholomaeus
99854924,"LefÃ¨vre
99842355,"Bartlet
99836852,"Legrand
99850164,"Barton
99848839,"Leigh
99844067,"Burghley
23103557,"Burghley
99836880,"Barwick
99844071,"Leigh
99839359,"Leigh
99839362,"Leigh
99844070,"Leigh
23440288,"Basil
99854055,"Basil I
99844096,"Leighton
99844094,"Leighton
99855358,"Leius
99844095,"Leland
34382504,"Leland
99844098,"Leland
99844099,"Leland
99844104,"Leland
99844110,"Leland
99844115,"Leland
99844119,"Leland
21614825,"Bassano
99840477,"Lemaire de Belges
99844133,"Lemnius
20101519,"Lemnius
99840241,"Basse
99845042,"Lenton
99845051,"Lenton
99845054,"Lenton
99845048,"Lenton
99857200,"Lentulo
99852400,"Basse
99844139,"Leo
99842405,"Le Roy
99848717,"Leroy
99845045,"Lescarbot
99839124,"Leslie
99844148,"Leslie
99842431,"L'Espine
99848584,"Lessius
99838157,"Lessius
99844164,"Lessius
99855224,"Lever
99844175,"Lever
99844199,"Lever
99838162,"Lever
33143186,"Basse
99845063,"Lever
99845071,"Lever
99855226,"Lever
99855633,"Lever
99841189,"Lever
23850725,"Lever
99839490,"Lever
99840247,"Basse
99842622,"Lever
99838830,"Lewis
99840250,"Basse
99838837,"Lewis
99842623,"Lewkenor
99844192,"Lewkenor
99836882,"Basset
99843812,Well-willer of the Common-wealth.
99843812,Brandt
99840251,"Bastard
99844213,"Lightfoot
99856285,"Lilburne
34382638,"Southwell
99837383,"Bastard
99848263,"Lily
99855359,"Linacre
99842441,"Lindanus
99838851,"Lindsay
99844211,"Lindsay
99845096,"Lindsay
99845098,"Lindsay
99845105,"Lindsay
99835838,"Bastwick
99839896,"Lindsay
99855598,"Lindsay
99844215,"N. L. (Nicholas Ling)
23121103,"Lingham
99847091,"Linschoten
99855886,"Lipsius
99837226,"Lipsius
99836876,"Bastwick
99844237,"Lipsius
99856019,"Lisle
99845119,"Lithgow
99844238,"Lithgow
99844242,"Lithgow
99844250,"Lithgow
99845123,"Lithgow
99844248,"Lithgow
99844251,"Lithgow
99855288,"Littleton
99840243,"Bastwick
99840243,"Bastwick
99857492,"Bate
99837381,"Bate
99850586,"Batman
99840262,"Batman
99847969,"Batman
99840252,"La Marche
99848408,"Bathe
22148156,"Batten
99836915,"Batt
99836917,"Baudier
99841248,Catholic Church.
99841248,Quentin
99836914,"Baxter
99841233,Catholic Church.
99841233,Marshall
99840098,"R. A.
21539817,"Bayly
99842501,Aelianus.
99842501,Gelius
22101627,Catholic Church.
99842522,Aelianus.
99842522,Bingham
99839829,Church of England.
99839829,Alesius
99837394,"Baynes
99837395,"Baynes Roger
99836974,"Becon
33151125,Church of England.
99837408,"Beard
99849229,Livy.
99849229,Florus
99839132,"Lloyd
99844435,"Lloyd
99857601,"Lloyd
99844419,"Lloyd
99844418,"Lloyd
99856964,"Lloyd
99844422,"Lloyd
99845212,"Lloyd
99844425,"Lloyd
99844436,"Lloyd
99844433,"Lloyd
99899040,"Lloyd
99844445,"Lloyd
99854875,"Lloyd
99847983,"Caradoc
99850786,"Beaumont
99842723,"Loarte
99844464,"Loarte
99845210,"Lodge
99845209,"Lodge
99845211,"Lodge
99845216,"Lodge
99845213,"Lodge
99845215,"Lodge
99854777,"Lodge
99842592,"Lodge
99845223,"Lodge
20229623,"Lodge
99841491,"Lodge
99854876,"Lodge
99836979,"Beaumont
99845279,"Lodge
99844462,"Lodge
99845282,"Lodge
99845283,"Lodge
99845225,"Lodge
99839126,"Loe
99839843,"Loe
99841130,"Loe
99844444,"Loe
99844468,"Loe
99840321,"Lok
99845290,"Lok
99836981,"Beaumont
23152329,City of London (England). Lord Mayor.
44920355,City of London (England).
33151177,"Westminster (London
24226060,City of London (England). Lord Mayor (1567 : Martin)
24226060,Martin
44920356,City of London (England).
29683064,City of London (England).
33142610,City of London (England). Court of Common Council.
24639304,City of London (England). Court of Common Council.
24639304,Dixey
99856441,City of London (England). Court of Common Council.
24226795,London (England)
24226795,City of London (England). Lord Mayor.
24639681,City of London (England). Court of Common Council.
22134228,City of London (England).
33143268,City of London (England). Court of Aldermen.
33150860,City of London (England). Lord Mayor (1624-1625 : Gore)
33150860,Gore
33143267,City of London (England). Court of Common Council.
33142561,England and Wales.
33150863,City of London (England). Lord Mayor.
24641935,Worshipful Company of Parish Clerks.
99840287,"Beaumont
23021730,Worshipful Company of Parish Clerks.
24227514,"Chettle
22134775,City of London (England).
99857242,"Gascoigne
24646668,"Dekker
99838704,"Band
38160719,City of London (England).
33143316,Free Butchers of London.
24232393,Bridewell Royal Hospital.
33143368,Cloth-workers of London.
33143369,Bookbinders of London.
23153180,Royal College of Physicians of London.
99837008,"Beaumont
99838708,Royal College of Physicians of London.
22135174,Church of England. Diocese of London. Bishop (1610-1611 : Abbot)
22135174,Abbot
33151140,Church of England. Archdeaconry of London. Archdeacon (1625-1662 : Paske)
33151140,Paske
29689801,Church of England. Diocese of London. Bishop (1577-1594 : Aylmer)
29689801,Aylmer
33151053,Church of England. Archdeaconry of London. Archdeacon (1625-1662 : Paske)
33151053,Paske
33142672,"Dyers' Company (London
29900265,"Merchant Taylors' Company (London
99839665,Company of Merchants Trading into France.
33143008,"Corporation of Shipwrights of England (London
99849248,"Worshipful Company of Shipwrights (London
99856788,Tradesmen and Artificers within Three Miles of London.
29900286,"Stationers' Company (London
29905401,"Worshipful Company of Tylers and Bricklayers
99839830,"Longland
99839469,"Longland
99839470,"Longland
99844475,"Lopes
99844483,"Santillana
20185735,"Beaumont
99844538,"Lord
99844476,France. Sovereign (1610-1643 : Louis XIII)
99844476,Louis XIII
99844478,France. Sovereign (1610-1643 : Louis XIII)
99844478,Louis XIII
99844482,France. Sovereign (1610-1643 : Louis XIII)
99844482,Louis XIII
99844488,France. ArmÃ©e.
99844488,Louis XIII
99839702,France.
99839702,France. Sovereign (1574-1589 : Henry III)
99844492,France. Sovereign (1610-1643 : Louis XIII)
99844492,Louis XIII
99899039,"CondÃ©
99843438,"CondÃ©
99837690,"CondÃ©
99837022,"Beaumont
99845292,"Lowe
99845569,"Lowe
99844516,"Lower
99839724,"Ignatius
99839127,"Lucan
99844520,"Lucan
99845297,"Lucian
99843404,"Lucinge
99839731,"Luis
99844548,"Luis
24652345,"Luis
99844545,"Luis
99843447,"Luis
99844593,"D'Avenant
99840288,"Beaumont
99845298,"Lupset
99857224,"Lupset
99840077,"Lupset
99841224,"Lupset
99837050,"Beaumont
99844597,"Lupton
99844573,"Lupton
99844598,"Lupton
99839710,"Lupton
99843458,"Lupton
22137273,"Lupton
99855125,"Lupton
99844586,"Lupton
99845307,"Lupton
23160518,"Luther
99844580,"Luther
99843297,"Luther
99854091,"Luther
99857565,"Becanus
24654951,"Luther
99836302,T. A.
99836302,Achelley
99839730,"Luzvic
99855787,"Lydgate
99844892,"Lydgate
99855768,"Lydgate
99836513,"Lydgate
99836517,"Lydgate
34382589,"Lydgate
99836515,"Lydgate
99836514,"Lydgate
99836516,"Lydgate
99856239,"Becanus
99855782,"Lydgate
99836511,"Lydgate
99845311,"Lydgate
99855792,"Lydgate
23024377,"Lydgate
99845338,"Lydgate
99842197,"Lydgate
99855769,"Lydgate
99855786,"Lydgate
23024577,"Lydgate
99857054,"Lydgate
99836510,"Lydgate
99857441,"Lyly
99845365,"Lyly
99841325,"Lyly
99842660,"Lyly
99845366,"Lyly
99845376,"Lyly
99845379,"Lyly
99849451,"Lyly
24655124,"Lyly
99846164,"Becke
99845392,"Lyly
99851865,"Becon
99844837,"Becon
33143260,"De la Barre
99847940,"A. M.
99837218,"C. M.
99854883,"C. M.
99844672,D. F. R. de M.
99844672,Lea
99843974,"H. M.
99838484,"Philiatreus
99856024,"Markham
22140583,P. M.
99839301,"R. M.
99845421,"R. M.
99837103,"Becon
99845419,"Middleton
99837104,"Becon
99849211,"Machiavelli
99845970,"Becon
22141128,"Macropedius
99835831,"Maddison
99846175,"Becon
99837695,"Madox
99847151,"Maffei
22718634,"Becon
99850295,"Becon
99847152,"Maier
99838502,"Maisonneufve
99840187,"Makluire
99836143,"Makluire
99844852,"Becon
99845426,"Malthus
99847164,"Malvezzi
99849629,"Becon
99847165,"Malynes
99849272,"Malynes
99855262,"Malynes
99855264,"Malynes
99847200,"Malynes
99847201,"Malynes
23162815,"Mameranus
99854420,"L'Espine
99839494,"Mancinus
99838334,"Mandevill
99855799,"Mandeville
99844022,"Mandeville
99840099,"Mandeville
99838361,"Mansell
99837105,"Becon
99845433,"Maplet
99847257,"MarandÃ©
99847279,"Merbecke
99850528,"Becon
99855783,"Merbecke
99849494,Ammianus Marcellinus.
99849494,Holland
99856968,"Marckant
99852933,"Marcourt
99840104,"Mardeley
99840105,"Mardeley
99844024,"Mardeley
99847249,"Marguerite
22718647,"Becon
99851644,"Becon
99847203,"Markham
99855980,"Markham
99847281,"Markham
99837106,"Becon
99856433,"Markham
99847308,"Markham
99843601,"Markham
99844854,"Becon
99845461,"Markham
99847322,"Markham
99847317,"Markham
99845490,"Markham
99837107,"Becon
99840199,"Markham
99847359,"Markham
99847356,"Markham
99847365,"Markham
20240895,"Markham
99847366,"Markham
23877159,"Markham
99844856,"Becon
99836488,"Markham
99845499,"Markham
33143331,"Markham
99854897,"Markham
99838414,"Markham
99845312,"Becon
24707987,"Markham
